ObjectID,origin_id,destination_id,OriginID,DestinationID,DestinationRank,total_cost
33157,PS196,ST_B1344A1,143,206,153,16381.215197227484000
33158,PS196,ST_A1018A1,143,186,154,16437.368830112824000
33159,PS196,ST_A1300C1,143,192,155,16614.351114171506000
33160,PS196,METCCTV00007,143,54,156,16621.278581349336000
33161,PS196,NB_A189A2,143,76,157,16676.119670442717000
33162,PS196,ST_A183A1,143,193,158,16741.555219752758000
33163,PS196,SL_A1231E1,143,155,159,16846.983424231370000
33164,PS196,SL_A1018C1,143,151,160,17348.290385522152000
33165,PS196,SL_A1290E1,143,159,161,17510.344383260912000
33166,PS196,METCCTV00024,143,69,162,17853.281825486411000
33167,PS196,METCCTV00023,143,68,163,17861.301681739900000
33168,PS196,SL_A1018D1,143,152,164,18347.230906050336000
33169,PS196,NB_A1061B1,143,71,165,18552.982082398565000
33170,PS196,SL_A183A2,143,161,166,18620.005176639650000
33171,PS196,SL_A1018E1,143,153,167,18764.541209691244000
33172,PS196,SL_A183I1,143,170,168,18797.896146780062000
33173,PS196,SL_A183F1,143,167,169,18847.128506798119000
33174,PS196,SL_A183A3,143,162,170,18901.519551216734000
33175,PS196,SL_A183E1,143,166,171,19005.991241483287000
33176,PS196,SL_A690F1,143,176,172,19127.525718556066000
33177,PS196,SL_A183D1,143,165,173,19134.442475539639000
33178,PS196,SL_A183B1,143,163,174,19136.637635191339000
33179,PS196,SL_A183C1,143,164,175,19232.984619479259000
33180,PS196,SL_A690A1,143,172,176,19286.200450592918000
33181,PS196,SL_HLRB1,143,185,177,19334.082936693216000
33182,PS196,NB_A193A1,143,78,178,19349.543597916050000
33183,PS196,SL_HLRA1,143,184,179,19351.334478974139000
33184,PS196,SL_A183G1,143,168,180,19459.127020713826000
33185,PS196,SL_BRRA1,143,182,181,19463.380997693082000
33186,PS196,SL_A1231G1,143,156,182,19539.271208193837000
33187,PS196,SL_BRRB1,143,183,183,19602.923298786976000
33188,PS196,SL_A690C1,143,174,184,19630.027153487423000
33189,PS196,SL_A690G1,143,177,185,19734.745048539102000
33190,PS196,SL_A690D1,143,175,186,19765.534442536791000
33191,PS196,SL_A183H1,143,169,187,19790.547320320049000
33192,PS196,NB_A193B1,143,81,188,20242.714134800983000
33193,PS196,NB_A193A3,143,80,189,20363.277695601304000
33194,PS196,SL_A1018F1,143,154,190,20505.089950227921000
33195,PS196,SL_B1284A1,143,178,191,20578.326812800657000
33196,PS196,SL_B1522A1,143,179,192,20642.470448935568000
33197,PS196,VAISALACCTV51,143,224,193,20672.639871528016000
33198,PS196,SL_A690B1,143,173,194,20738.088325261462000
33199,PS196,NB_B1329A1,143,83,195,21438.899834405591000
33200,PS196,NB_A193A2,143,79,196,21475.553043823184000
33201,PS196,SL_B1522B1,143,180,197,21865.074142632129000
33202,PS196,SL_A182B1,143,160,198,22331.652425386386000
33203,PS196,SL_B1522C1,143,181,199,22706.289809857328000
33204,PS196,NB_A192A1,143,77,200,22728.844694941494000
33205,PS196,NB_A189A1,143,75,201,24421.953747723066000
33206,PS196,VAISALACCTV57,143,227,202,27678.381304857434000
33207,PS196,VAISALACCTV56,143,226,203,29321.975640415505000
33208,PS196,VAISALACCTV3382,143,221,204,29329.702942451288000
33209,PS196,VAISALACCTV12,143,215,205,32055.557308906344000
33210,PS196,NB_A6079A1,143,82,206,32788.070888366026000
33211,PS196,VAISALACCTV54,143,225,207,39715.327977442052000
33212,PS196,METCCTV00022,143,67,208,40481.930917352962000
33213,PS196,VAISALACCTV58,143,228,209,40870.175722669490000
33214,PS196,VAISALACCTV2360,143,218,210,44234.668026039755000
33215,PS196,VAISALACCTV2359,143,217,211,47168.099463105369000
33216,PS196,NB_A1068A1,143,72,212,51068.281596972964000
33217,PS196,VAISALACCTV2394,143,219,213,51279.920670938816000
33218,PS196,VAISALACCTV30,143,220,214,56609.010759646219000
33219,PS196,VAISALACCTV13,143,216,215,58335.290146008221000
33220,PS196,VAISALACCTV49,143,222,216,63412.563523374134000
33221,PS196,VAISALACCTV50,143,223,217,66740.147189296127000
33222,PS196,VAISALACCTV59,143,229,218,84014.783185980181000
33223,PS196,METCCTV00021,143,66,219,88277.534837569561000
33224,PS196,METCCTV00020,143,65,220,88295.428998604853000
33225,PS196,METCCTV00019,143,64,221,97462.881857867847000
33226,PS196,METCCTV00018,143,63,222,97484.097608325232000
33227,PS196,NB_A1167A1,143,74,223,99839.827065797552000
33228,PS212,PS212,144,150,1,0.000000000000000
33229,PS212,PS195,144,148,2,242.242923138865420
33230,PS212,PS190,144,143,3,347.762867594788590
33231,PS212,NC_A189D1,144,99,4,627.068689799900880
33232,PS212,PS194,144,147,5,651.590627156163580
33233,PS212,PS193,144,146,6,789.428514868775780
33234,PS212,PS196,144,149,7,801.909575323147240
33235,PS212,NC_GNSA1,144,120,8,811.186610275573230
33236,PS212,PS191,144,144,9,895.212172124632050
33237,PS212,NC_B1307B1,144,107,10,969.733941427052740
33238,PS212,PS192,144,145,11,1054.949043282046000
33239,PS212,NC_B1307A1,144,106,12,1266.822374438494300
33240,PS212,GH_CBSA1,144,43,13,1443.938253496951800
33241,PS212,NC_A167E1,144,92,14,1457.027394953197500
33242,PS212,GH_A184A1,144,19,15,1523.084955222679600
33243,PS212,GH_A167F1,144,8,16,1529.662537132932800
33244,PS212,NC_B1318D1,144,114,17,1649.516326623786700
33245,PS212,NC_A695F1,144,105,18,1698.931819095521900
33246,PS212,GH_A184B1,144,21,19,1718.749008011404600
33247,PS212,GH_B1426C1,144,39,20,1785.107063066943500
33248,PS212,GH_A167G1,144,9,21,1840.633592140154000
33249,PS212,NC_A193L1,144,103,22,1897.791054986883200
33250,PS212,NC_A189C1,144,98,23,2004.651749331181900
33251,PS212,GH_A184C1,144,22,24,2004.677111352752000
33252,PS212,GH_B1426B1,144,38,25,2023.560805879814300
33253,PS212,NC_B1318C1,144,113,26,2350.156357238343800
33254,PS212,GH_A184A2,144,20,27,2409.146521482501600
33255,PS212,NC_A186B1,144,94,28,2462.438800084137300
33256,PS212,GH_A167H1,144,10,29,2686.323444756391800
33257,PS212,GH_A184D1,144,23,30,2719.710958164015200
33258,PS212,GH_B1426D1,144,40,31,2781.328763011979400
33259,PS212,NC_A167D1,144,91,32,3019.837497506071900
33260,PS212,NC_A193K1,144,102,33,3042.353816155695800
33261,PS212,GH_B1296A1,144,33,34,3123.288191815615800
33262,PS212,GH_A167I1,144,11,35,3176.922595301675800
33263,PS212,GH_B1426A1,144,37,36,3333.898552372027100
33264,PS212,NC_A1058A1,144,84,37,3464.878929377506200
33265,PS212,NC_A695E1,144,104,38,3595.133597701213600
33266,PS212,GH_B1426E1,144,41,39,3773.281753709139100
33267,PS212,NC_A188C1,144,97,40,3955.984157350339000
33268,PS212,NC_A1058B1,144,85,41,4094.708346165853100
33269,PS212,NC_A167C1,144,90,42,4159.209800321975300
33270,PS212,GH_A1114A1,144,7,43,4305.506936065651600
33271,PS212,GH_A692A1,144,26,44,4315.444632996998700
33272,PS212,NC_A188B1,144,96,45,4320.184122833103200
33273,PS212,GH_A167J1,144,12,46,4391.568713856208900
33274,PS212,NC_B1318B1,144,110,47,4406.628026693364500
33275,PS212,NC_A1058C1,144,86,48,4493.141439209061900
33276,PS212,NC_A193J1,144,101,49,4624.796909807207200
33277,PS212,METCCTV00011,144,57,50,4648.821135105380600
33278,PS212,METCCTV00012,144,58,51,4653.736919186510900
33279,PS212,MC4092,144,45,52,4750.006082451765900
33280,PS212,NC_B6324B1,144,116,53,4774.660962709143000
33281,PS212,NC_B1318B2,144,111,54,4782.489539672771600
33282,PS212,NC_A167B1,144,89,55,4832.221846017898300
33283,PS212,NC_A186A1,144,93,56,4874.221696957764800
33284,PS212,GH_B1296B1,144,34,57,4898.920163598872900
33285,PS212,NC_FMRA1,144,119,58,5043.944949140076500
33286,PS212,NC_A188A1,144,95,59,5057.438901721303400
33287,PS212,GH_A167K1,144,13,60,5098.728996763628900
33288,PS212,GH_B1296C1,144,35,61,5271.878292682674300
33289,PS212,NC_A191A2,144,100,62,5274.497653273054300
33290,PS212,NC_A1058D1,144,87,63,5299.525225577092900
33291,PS212,GH_A184E1,144,24,64,5321.765041181533900
33292,PS212,NC_B1318B3,144,112,65,5413.777197954941600
33293,PS212,GH_A694A1,144,28,66,5419.457321192465300
33294,PS212,MCJ05111,144,47,67,5500.816869470266300
33295,PS212,MCJ05171,144,51,68,5520.565259497591800
33296,PS212,GH_A167L1,144,14,69,5611.901877707407900
33297,PS212,NC_A167A1,144,88,70,5620.999202859657100
33298,PS212,GH_A695D1,144,32,71,5646.033427017666300
33299,PS212,MCA1Onslip,144,46,72,5664.698789260219200
33300,PS212,MCJ05161,144,50,73,5676.065915250502300
33301,PS212,GH_KSWA1,144,44,74,5747.310221776559000
33302,PS212,MCJ05141,144,49,75,5808.649410043227400
33303,PS212,MCJ05131,144,48,76,5820.168891275518000
33304,PS212,NC_CHLA1,144,118,77,6138.892248823233800
33305,PS212,NC_B6324A1,144,115,78,6327.088742927676300
33306,PS212,GH_B1296D1,144,36,79,6341.474199519231700
33307,PS212,NT_A191A1,144,130,80,6343.450575258351800
33308,PS212,GH_B6317A1,144,42,81,6438.742171365310200
33309,PS212,NT_A189B1,144,128,82,6456.809118333110700
33310,PS212,GH_A695C1,144,31,83,6567.437144965476400
33311,PS212,NT_A191B1,144,131,84,6670.638500479995900
33312,PS212,NT_A193I1,144,142,85,6692.090713732488400
33313,PS212,NC_B1318A1,144,108,86,6722.320441830565900
33314,PS212,GH_A184F1,144,25,87,6760.552867962851500
33315,PS212,NT_A188A3,144,127,88,6809.785085071388500
33316,PS212,NT_A193H1,144,141,89,6992.188722052595900
33317,PS212,NT_A191C1,144,132,90,7126.957874242923000
33318,PS212,NC_B1318A2,144,109,91,7265.802275516081000
33319,PS212,GH_A167M1,144,15,92,7376.946132294902800
33320,PS212,METCCTV00009,144,55,93,7416.885487986025500
33321,PS212,GH_A167N1,144,16,94,7500.536602948028300
33322,PS212,GH_A692B1,144,27,95,7529.800453185216600
33323,PS212,NT_A188A2,144,126,96,7563.329048842719200
33324,PS212,NT_A193G1,144,140,97,7584.531960799970000
33325,PS212,NC_KPRA1,144,121,98,8045.220637112178300
33326,PS212,NT_A191D1,144,133,99,8352.509948628010500
33327,PS212,NT_A189B2,144,129,100,8519.681131459843500
33328,PS212,GH_A695B1,144,30,101,8597.062830249509700
33329,PS212,ST_A194D1,144,202,102,8821.518506398797400
33330,PS212,GH_A167O1,144,17,103,9057.204866251580800
33331,PS212,NT_A193F1,144,139,104,9266.916689502699200
33332,PS212,METCCTV00002,144,52,105,9410.472817630055900
33333,PS212,GH_A167P1,144,18,106,9464.746947211129700
33334,PS212,NT_A1058E1,144,123,107,9516.367358062836500
33335,PS212,NC_B6918A1,144,117,108,9583.731425595047800
33336,PS212,METCCTV00013,144,59,109,9728.702844195560800
33337,PS212,METCCTV00014,144,60,110,9737.658929996518100
33338,PS212,NT_A1056A1,144,122,111,9824.913669294783200
33339,PS212,METCCTV00015,144,61,112,10138.985874697846000
33340,PS212,TT2South2,144,212,113,10161.735438735837000
33341,PS212,GH_A695A1,144,29,114,10258.703080330883000
33342,PS212,TT2South3,144,213,115,10289.403520587848000
33343,PS212,TT2South1,144,211,116,10292.954143389634000
33344,PS212,METCCTV00016,144,62,117,10360.597501917868000
33345,PS212,TT2South4,144,214,118,10505.606956868249000
33346,PS212,NT_A191E1,144,134,119,10521.047668591127000
33347,PS212,METCCTV00010,144,56,120,10820.810413067198000
33348,PS212,TT2North4,144,210,121,11166.455669485902000
33349,PS212,ST_A184G1,144,194,122,11187.563397946520000
33350,PS212,ST_A185A1,144,196,123,11315.126503772059000
33351,PS212,ST_A194C2,144,201,124,11521.026788394573000
33352,PS212,ST_A194C1,144,200,125,11563.989310806861000
33353,PS212,ST_A185B1,144,197,126,11637.170247519585000
33354,PS212,ST_A1290D1,144,189,127,11728.581772341067000
33355,PS212,ST_A1290C1,144,188,128,11775.108283439931000
33356,PS212,TT2North3,144,209,129,11781.897879677448000
33357,PS212,TT2North2,144,208,130,11864.338493678122000
33358,PS212,ST_A194B1,144,199,131,11977.303310149704000
33359,PS212,NT_A1058E2,144,124,132,11988.952825420303000
33360,PS212,TT2North1,144,207,133,12189.478139491253000
33361,PS212,ST_B1298C1,144,205,134,12198.223238291628000
33362,PS212,SL_A1290B1,144,158,135,12786.652405171348000
33363,PS212,SL_A1290A1,144,157,136,12953.095000804902000
33364,PS212,NT_A1058F1,144,125,137,13278.497637568244000
33365,PS212,ST_A184H1,144,195,138,13832.219127691513000
33366,PS212,ST_A194A1,144,198,139,13853.922422176351000
33367,PS212,ST_A1300A1,144,190,140,14018.096457086707000
33368,PS212,NT_A191G1,144,135,141,14038.228655545525000
33369,PS212,ST_B1298B1,144,204,142,14468.048819262860000
33370,PS212,METCCTV00003,144,53,143,14652.251766903219000
33371,PS212,ST_B1298A1,144,203,144,14881.126611628370000
33372,PS212,SL_A183L1,144,171,145,15493.793006499443000
33373,PS212,ST_A1300B1,144,191,146,15720.087178615253000
33374,PS212,NT_A193E1,144,138,147,15847.340941365210000
33375,PS212,ST_A1018B1,144,187,148,15870.701676199564000
33376,PS212,NT_A193D1,144,137,149,15909.597713480478000
33377,PS212,ST_B1344A1,144,206,150,16167.109043239305000
33378,PS212,ST_A1018A1,144,186,151,16223.262676124645000
33379,PS212,NB_A1068B1,144,73,152,16300.490717622375000
33380,PS212,ST_A1300C1,144,192,153,16400.244960183329000
33381,PS212,METCCTV00007,144,54,154,16407.172427361154000
33382,PS212,ST_A183A1,144,193,155,16527.449065764577000
33383,PS212,NT_A193C1,144,136,156,16614.104960817316000
33384,PS212,SL_A1231E1,144,155,157,16632.877270243189000
33385,PS212,NB_A1061A1,144,70,158,16895.776138611080000
33386,PS212,SL_A1018C1,144,151,159,17134.184231533975000
33387,PS212,SL_A1290E1,144,159,160,17296.238229272731000
33388,PS212,NB_A189A2,144,76,161,17362.107771670366000
33389,PS212,SL_A1018D1,144,152,162,18133.124752062151000
33390,PS212,SL_A183A2,144,161,163,18405.899022651469000
33391,PS212,METCCTV00024,144,69,164,18539.269926714060000
33392,PS212,METCCTV00023,144,68,165,18547.289782967549000
33393,PS212,SL_A1018E1,144,153,166,18550.435055703063000
33394,PS212,SL_A183I1,144,170,167,18583.789992791881000
33395,PS212,SL_A183F1,144,167,168,18633.022352809938000
33396,PS212,SL_A183A3,144,162,169,18687.413397228553000
33397,PS212,SL_A183E1,144,166,170,18791.885087495106000
33398,PS212,SL_A183D1,144,165,171,18920.336321551458000
33399,PS212,SL_A183B1,144,163,172,18922.531481203157000
33400,PS212,SL_A690F1,144,176,173,18929.573113054146000
33401,PS212,SL_A183C1,144,164,174,19018.878465491078000
33402,PS212,SL_A690A1,144,172,175,19072.094296604737000
33403,PS212,SL_HLRB1,144,185,176,19119.976782705035000
33404,PS212,SL_HLRA1,144,184,177,19137.228324985957000
33405,PS212,NB_A1061B1,144,71,178,19238.970183626214000
33406,PS212,SL_A183G1,144,168,179,19245.020866725645000
33407,PS212,SL_BRRA1,144,182,180,19249.274843704901000
33408,PS212,SL_A1231G1,144,156,181,19325.165054205656000
33409,PS212,SL_BRRB1,144,183,182,19388.817144798795000
33410,PS212,SL_A690C1,144,174,183,19415.920999499242000
33411,PS212,SL_A690G1,144,177,184,19536.792443037182000
33412,PS212,SL_A690D1,144,175,185,19567.581837034872000
33413,PS212,SL_A183H1,144,169,186,19576.441166331868000
33414,PS212,VAISALACCTV51,144,224,187,19989.572057719000000
33415,PS212,NB_A193A1,144,78,188,20035.531699143699000
33416,PS212,SL_B1284A1,144,178,189,20111.276050558296000
33417,PS212,SL_A1018F1,144,154,190,20290.983796239740000
33418,PS212,SL_B1522A1,144,179,191,20428.364294947387000
33419,PS212,SL_A690B1,144,173,192,20523.982171273281000
33420,PS212,NB_A193B1,144,81,193,20928.702236028632000
33421,PS212,NB_A193A3,144,80,194,21049.265796828953000
33422,PS212,SL_B1522B1,144,180,195,21650.967988643948000
33423,PS212,NB_B1329A1,144,83,196,22124.887935633240000
33424,PS212,SL_A182B1,144,160,197,22133.699819884467000
33425,PS212,NB_A193A2,144,79,198,22161.541145050833000
33426,PS212,SL_B1522C1,144,181,199,22492.183655869147000
33427,PS212,NB_A192A1,144,77,200,23414.832796169143000
33428,PS212,NB_A189A1,144,75,201,25107.941848950715000
33429,PS212,VAISALACCTV57,144,227,202,27211.330542615073000
33430,PS212,VAISALACCTV3382,144,221,203,28862.652180208926000
33431,PS212,VAISALACCTV56,144,226,204,29124.023034913585000
33432,PS212,VAISALACCTV12,144,215,205,31372.489495097336000
33433,PS212,NB_A6079A1,144,82,206,32928.785110805744000
33434,PS212,VAISALACCTV54,144,225,207,39248.277215199691000
33435,PS212,VAISALACCTV58,144,228,208,40403.124960427136000
33436,PS212,METCCTV00022,144,67,209,41176.125839579079000
33437,PS212,VAISALACCTV2360,144,218,210,43767.617263797394000
33438,PS212,VAISALACCTV2359,144,217,211,46701.048700863008000
33439,PS212,VAISALACCTV2394,144,219,212,50812.869908696455000
33440,PS212,NB_A1068A1,144,72,213,51754.269698200609000
33441,PS212,VAISALACCTV30,144,220,214,56141.959997403857000
33442,PS212,VAISALACCTV13,144,216,215,57652.222332199213000
33443,PS212,VAISALACCTV49,144,222,216,62729.495709565126000
33444,PS212,VAISALACCTV50,144,223,217,66133.107214430798000
33445,PS212,VAISALACCTV59,144,229,218,83407.743211114852000
33446,PS212,METCCTV00021,144,66,219,88963.522938797207000
33447,PS212,METCCTV00020,144,65,220,88981.417099832499000
33448,PS212,METCCTV00019,144,64,221,98148.869959095493000
33449,PS212,METCCTV00018,144,63,222,98170.085709552877000
33450,PS212,NB_A1167A1,144,74,223,100525.815167025200000
33451,SL_A1018C1,SL_A1018C1,145,151,1,0.000000000000000
33452,SL_A1018C1,SL_A1018D1,145,152,2,1461.736611417405400
33453,SL_A1018C1,SL_A1290E1,145,159,3,1479.034768272734700
33454,SL_A1018C1,SL_A1231E1,145,155,4,1766.826232814406900
33455,SL_A1018C1,SL_A183A2,145,161,5,1839.490409186539000
33456,SL_A1018C1,SL_A1018E1,145,153,6,1877.499574894546000
33457,SL_A1018C1,SL_A183A3,145,162,7,2121.004783763621200
33458,SL_A1018C1,METCCTV00007,145,54,8,2182.090355692022100
33459,SL_A1018C1,SL_A183B1,145,163,9,2249.596000394637000
33460,SL_A1018C1,SL_A183C1,145,164,10,2345.942984682559700
33461,SL_A1018C1,SL_A183D1,145,165,11,2476.154093111074000
33462,SL_A1018C1,SL_A183E1,145,166,12,2627.989836102439300
33463,SL_A1018C1,SL_BRRB1,145,183,13,2715.881663990274800
33464,SL_A1018C1,SL_A183F1,145,167,14,2763.468061852589500
33465,SL_A1018C1,SL_BRRA1,145,182,15,2990.825189049105100
33466,SL_A1018C1,SL_A690A1,145,172,16,3216.286802325481400
33467,SL_A1018C1,ST_A184H1,145,195,17,3301.965103842460400
33468,SL_A1018C1,SL_A183G1,145,168,18,3389.213372446390600
33469,SL_A1018C1,SL_A1231G1,145,156,19,3452.126745915298700
33470,SL_A1018C1,SL_A1018F1,145,154,20,3618.048315431229200
33471,SL_A1018C1,SL_HLRB1,145,185,21,3909.801776682541000
33472,SL_A1018C1,SL_B1522A1,145,179,22,3959.415862560546900
33473,SL_A1018C1,SL_HLRA1,145,184,23,4207.526146631420500
33474,SL_A1018C1,SL_A183H1,145,169,24,4381.510662691667700
33475,SL_A1018C1,SL_A690B1,145,173,25,4774.722215087157600
33476,SL_A1018C1,SL_B1522B1,145,180,26,5182.019556257104300
33477,SL_A1018C1,ST_A1300C1,145,192,27,5438.440452531636800
33478,SL_A1018C1,ST_A1300B1,145,191,28,5446.673608329583700
33479,SL_A1018C1,SL_A183I1,145,170,29,5787.501107644315200
33480,SL_A1018C1,ST_A184G1,145,194,30,5946.620833587452600
33481,SL_A1018C1,ST_B1298C1,145,205,31,5962.825649997757900
33482,SL_A1018C1,SL_B1522C1,145,181,32,6023.235223482300200
33483,SL_A1018C1,ST_A1290D1,145,189,33,6118.639367334306400
33484,SL_A1018C1,ST_A1290C1,145,188,34,6269.852967090027100
33485,SL_A1018C1,ST_A1300A1,145,190,35,6431.671145069099100
33486,SL_A1018C1,SL_A690C1,145,174,36,6438.187090020989700
33487,SL_A1018C1,ST_B1298A1,145,203,37,7154.282578610328500
33488,SL_A1018C1,ST_B1298B1,145,204,38,7256.154789772123000
33489,SL_A1018C1,SL_A1290B1,145,158,39,7357.863534794027100
33490,SL_A1018C1,ST_A1018B1,145,187,40,7750.592601727566900
33491,SL_A1018C1,ST_A194A1,145,198,41,7897.021207469096200
33492,SL_A1018C1,SL_A690D1,145,175,42,7931.448430648423700
33493,SL_A1018C1,ST_A1018A1,145,186,43,8205.850416292638300
33494,SL_A1018C1,SL_A1290A1,145,157,44,8398.896541101936200
33495,SL_A1018C1,ST_A194B1,145,199,45,8421.681935709701100
33496,SL_A1018C1,ST_A183A1,145,193,46,8504.320837074989000
33497,SL_A1018C1,ST_A194C1,145,200,47,8575.381250748589100
33498,SL_A1018C1,ST_A194C2,145,201,48,8641.519679239776500
33499,SL_A1018C1,ST_B1344A1,145,206,49,8949.414135202778200
33500,SL_A1018C1,TT2North1,145,207,50,9383.014886870982100
33501,SL_A1018C1,TT2North2,145,208,51,9708.154532684113300
33502,SL_A1018C1,ST_A185B1,145,197,52,9971.556119221866500
33503,SL_A1018C1,ST_A194D1,145,202,53,10082.445630074408000
33504,SL_A1018C1,TT2North3,145,209,54,10169.457625158349000
33505,SL_A1018C1,SL_A690F1,145,176,55,10201.462172059000000
33506,SL_A1018C1,ST_A185A1,145,196,56,10257.366522590175000
33507,SL_A1018C1,GH_A184F1,145,25,57,10461.595904877180000
33508,SL_A1018C1,TT2North4,145,210,58,10784.899835349896000
33509,SL_A1018C1,SL_A183L1,145,171,59,11355.344920708663000
33510,SL_A1018C1,TT2South4,145,214,60,11445.748547967549000
33511,SL_A1018C1,METCCTV00009,145,55,61,11711.977281272228000
33512,SL_A1018C1,SL_A690G1,145,177,62,11713.937880756575000
33513,SL_A1018C1,GH_A184E1,145,24,63,11848.261253800376000
33514,SL_A1018C1,TT2South3,145,213,64,12114.721261971985000
33515,SL_A1018C1,TT2South2,145,212,65,12833.164748820858000
33516,SL_A1018C1,NT_A193F1,145,139,66,13074.301298504481000
33517,SL_A1018C1,METCCTV00016,145,62,67,13349.780295204086000
33518,SL_A1018C1,TT2South1,145,211,68,13417.423653732320000
33519,SL_A1018C1,METCCTV00015,145,61,69,13532.642874914418000
33520,SL_A1018C1,SL_B1284A1,145,178,70,13638.586671281173000
33521,SL_A1018C1,METCCTV00014,145,60,71,13689.927045823595000
33522,SL_A1018C1,METCCTV00013,145,59,72,13698.883131624552000
33523,SL_A1018C1,GH_B1426E1,145,41,73,13727.283657457589000
33524,SL_A1018C1,GH_B1296D1,145,36,74,13817.673654849881000
33525,SL_A1018C1,GH_A167N1,145,16,75,14200.777584774167000
33526,SL_A1018C1,NT_A1058E1,145,123,76,14214.737981079506000
33527,SL_A1018C1,GH_A167O1,145,17,77,14260.252452260022000
33528,SL_A1018C1,GH_A167M1,145,15,78,14293.746795186968000
33529,SL_A1018C1,GH_B1296B1,145,34,79,14401.016846955878000
33530,SL_A1018C1,GH_A184D1,145,23,80,14414.473273369958000
33531,SL_A1018C1,VAISALACCTV56,145,226,81,14512.025871046379000
33532,SL_A1018C1,GH_B1296A1,145,33,82,14528.323370156004000
33533,SL_A1018C1,METCCTV00010,145,56,83,14593.108153941477000
33534,SL_A1018C1,GH_A167P1,145,18,84,14620.060199374149000
33535,SL_A1018C1,NT_A193G1,145,140,85,14697.728782557802000
33536,SL_A1018C1,GH_B1296C1,145,35,86,14702.237723487428000
33537,SL_A1018C1,GH_B1426D1,145,40,87,14753.514618366657000
33538,SL_A1018C1,GH_A167I1,145,11,88,14888.227123593242000
33539,SL_A1018C1,SL_A182B1,145,160,89,14954.451210606843000
33540,SL_A1018C1,NT_A1058E2,145,124,90,15036.888241033157000
33541,SL_A1018C1,GH_A167H1,145,10,91,15052.997874124581000
33542,SL_A1018C1,NT_A193H1,145,141,92,15231.696282106235000
33543,SL_A1018C1,GH_A167G1,145,9,93,15293.550639393823000
33544,SL_A1018C1,GH_A167J1,145,12,94,15440.737299357153000
33545,SL_A1018C1,NT_A193I1,145,142,95,15523.377739689166000
33546,SL_A1018C1,GH_A167F1,145,8,96,15604.521694401044000
33547,SL_A1018C1,GH_A167L1,145,14,97,15624.310753536663000
33548,SL_A1018C1,GH_A167K1,145,13,98,15641.608494649825000
33549,SL_A1018C1,GH_A184C1,145,22,99,15668.692158389684000
33550,SL_A1018C1,GH_A184A1,145,19,100,15725.769665254234000
33551,SL_A1018C1,GH_A184B1,145,21,101,15765.214332680944000
33552,SL_A1018C1,GH_B1426B1,145,38,102,16118.457714793427000
33553,SL_A1018C1,GH_B1426C1,145,39,103,16217.401191711606000
33554,SL_A1018C1,NT_A1058F1,145,125,104,16243.028690456988000
33555,SL_A1018C1,GH_CBSA1,145,43,105,16363.154617156051000
33556,SL_A1018C1,PS192,145,145,106,16390.906197484830000
33557,SL_A1018C1,PS193,145,146,107,16452.461188893543000
33558,SL_A1018C1,PS194,145,147,108,16519.088190887862000
33559,SL_A1018C1,GH_KSWA1,145,44,109,16555.213646664957000
33560,SL_A1018C1,NC_GNSA1,145,120,110,16682.376052505380000
33561,SL_A1018C1,NC_A167E1,145,92,111,16708.631335844380000
33562,SL_A1018C1,NT_A191E1,145,134,112,16920.363955828012000
33563,SL_A1018C1,PS195,145,148,113,16928.435894905164000
33564,SL_A1018C1,NC_B1307B1,145,107,114,17064.544545322755000
33565,SL_A1018C1,NC_A193L1,145,103,115,17092.659781898066000
33566,SL_A1018C1,PS212,145,150,116,17134.184231533975000
33567,SL_A1018C1,NT_A191G1,145,135,117,17233.779473850274000
33568,SL_A1018C1,PS190,145,143,118,17241.841188212948000
33569,SL_A1018C1,GH_B1426A1,145,37,119,17335.733066302717000
33570,SL_A1018C1,PS196,145,149,120,17348.290385522159000
33571,SL_A1018C1,NC_B1307A1,145,106,121,17379.283455587167000
33572,SL_A1018C1,PS191,145,144,122,17415.718524540491000
33573,SL_A1018C1,GH_A184A2,145,20,123,17456.775463186925000
33574,SL_A1018C1,NC_A189D1,145,99,124,17527.000148972438000
33575,SL_A1018C1,NC_A193J1,145,101,125,17577.549726232348000
33576,SL_A1018C1,NC_B1318D1,145,114,126,17580.868652924135000
33577,SL_A1018C1,NC_B1318C1,145,113,127,18099.358321298772000
33578,SL_A1018C1,NC_A193K1,145,102,128,18237.222543066880000
33579,SL_A1018C1,NC_A1058D1,145,87,129,18267.228588410413000
33580,SL_A1018C1,GH_A692A1,145,26,130,18317.279146927696000
33581,SL_A1018C1,NT_A191D1,145,133,131,18350.344380022907000
33582,SL_A1018C1,NC_A189C1,145,98,132,18619.786271204157000
33583,SL_A1018C1,NC_A695F1,145,105,133,18716.961366139545000
33584,SL_A1018C1,NC_A1058A1,145,84,134,18720.422560597061000
33585,SL_A1018C1,NC_A188C1,145,97,135,18775.470771856591000
33586,SL_A1018C1,NT_A191C1,145,132,136,18990.104589207986000
33587,SL_A1018C1,NT_A193E1,145,138,137,19042.891759669947000
33588,SL_A1018C1,NT_A193D1,145,137,138,19105.148531785220000
33589,SL_A1018C1,NC_A1058C1,145,86,139,19113.520432848476000
33590,SL_A1018C1,NC_A186B1,145,94,140,19137.043686729856000
33591,SL_A1018C1,NC_A188B1,145,96,141,19231.805737401264000
33592,SL_A1018C1,NC_A1058B1,145,85,142,19350.251977385400000
33593,SL_A1018C1,NC_CHLA1,145,118,143,19353.699243984396000
